"","PlayerType","citizenship","sms_validation","positive_account","negative_account","BadClientIdPassportAdress","rating","Age"
"6742",0,1,0,0,0,0,0,29
"6743",0,0,0,0,0,0,0,27
"6744",0,0,0,1,0,0,0,62
"6745",1,0,0,0,0,0,0,62
"6746",1,0,0,0,0,1,0,19
"6747",1,0,0,1,0,1,1,29
"6748",1,0,0,0,0,0,0,23
"6749",1,0,0,0,0,0,1,18
"6750",1,0,0,0,0,0,0,29
"6751",0,1,0,0,0,0,1,27
"6752",0,1,0,0,0,0,0,26
"6753",1,0,0,1,0,0,0,36
"6754",1,0,0,1,0,0,0,61
"6755",1,1,0,1,0,0,0,19
"6756",1,0,0,0,0,0,1,33
"6757",0,0,0,1,1,0,0,25
"6758",1,0,0,1,0,0,0,60
"6759",1,1,0,0,0,0,0,34
"6760",0,0,0,1,0,0,0,29
"6761",0,0,0,0,0,0,0,40
"6762",1,0,0,0,0,1,0,29
"6763",1,0,0,0,0,1,0,44
"6764",1,0,0,1,0,0,0,41
"6765",0,0,0,1,0,0,0,40
"6766",0,0,0,0,0,0,0,49
"6767",0,1,0,1,0,1,0,27
"6768",1,0,0,0,0,0,0,21
"6769",1,1,0,1,0,0,0,30
"6770",1,0,0,0,0,0,0,24
"6771",0,0,0,0,0,1,0,24
"6772",0,0,0,0,0,1,0,35
"6773",1,0,0,0,0,0,0,38
"6774",1,1,0,0,0,0,0,36
"6775",1,0,0,0,0,0,0,22
"6776",0,0,0,0,0,1,0,29
"6777",0,0,0,1,0,0,1,19
"6778",1,0,0,0,0,0,1,23
"6779",0,0,0,0,0,0,1,18
"6780",0,0,0,0,0,0,1,20
"6781",0,0,0,0,0,1,0,35
"6782",1,0,0,0,0,1,0,29
"6783",0,0,0,1,0,0,0,37
"6784",1,0,0,0,0,0,0,43
"6785",0,0,0,0,0,0,0,23
"6786",1,0,0,0,0,0,0,18
"6787",1,0,0,0,0,0,0,20
"6788",0,0,0,0,0,0,0,34
"6789",0,0,0,0,0,0,1,18
"6790",1,0,0,1,0,0,0,53
"6791",1,0,0,0,0,1,0,45
"6792",0,0,0,0,0,1,1,21
"6793",0,0,0,0,0,0,0,35
"6794",1,0,0,1,0,0,0,35
"6795",1,0,0,0,1,0,0,24
"6796",0,0,0,1,0,0,0,50
"6797",1,0,0,0,0,0,0,48
"6798",0,1,0,1,0,0,0,33
"6799",0,0,0,0,0,0,0,27
"6800",1,0,0,0,0,0,0,23
"6801",0,0,0,0,0,0,0,54
"6802",1,0,0,0,0,0,0,44
"6803",1,0,0,1,0,0,0,35
"6804",0,1,0,1,0,0,0,37
"6805",0,1,0,0,0,0,0,36
"6806",0,1,0,1,0,0,0,66
"6807",1,0,0,0,0,1,0,22
"6808",1,0,0,0,0,0,0,34
"6809",0,1,0,0,0,0,0,30
"6810",0,0,0,0,0,0,0,46
"6811",0,0,0,1,0,0,0,26
"6812",1,0,0,0,0,0,0,26
"6813",1,1,0,0,0,0,1,38
"6814",0,0,0,0,0,0,0,45
"6815",0,0,0,1,0,0,0,42
"6816",0,1,0,0,0,0,0,28
"6817",0,0,0,0,0,0,0,31
"6818",1,0,0,1,0,1,0,31
"6819",1,1,0,1,0,1,0,31
"6820",0,0,0,0,0,0,0,36
"6821",0,1,0,0,0,0,1,26
"6822",0,0,0,0,0,1,0,46
"6823",1,1,0,0,0,0,0,36
"6824",1,0,0,0,0,0,0,30
"6825",1,0,0,0,0,0,0,18
"6826",0,0,0,0,0,1,0,36
"6827",0,0,0,0,0,0,0,37
"6828",0,0,0,0,0,0,0,22
"6829",1,0,0,0,0,0,0,43
"6830",1,0,0,0,0,0,0,28
"6831",0,0,0,1,0,0,0,34
"6832",0,0,0,1,1,0,0,24
"6833",1,0,0,1,0,0,0,32
"6834",1,0,0,0,0,0,0,24
"6835",0,1,0,0,0,0,0,20
"6836",1,0,0,0,0,0,0,26
"6837",0,1,0,0,0,0,1,26
"6838",0,1,0,0,0,0,0,37
"6839",1,0,0,0,0,0,0,29
"6840",1,0,0,0,0,1,0,48
"6841",0,0,0,1,0,1,1,28
"6842",0,0,0,0,0,1,0,18
"6843",1,0,0,1,0,0,0,33
"6844",1,0,0,0,0,0,0,23
"6845",0,0,0,0,0,0,1,36
"6846",0,0,0,0,0,1,0,40
"6847",0,0,0,0,0,0,0,39
"6848",0,0,0,0,0,0,0,25
"6849",0,0,0,0,0,0,0,29
"6850",0,0,0,0,0,0,0,58
"6851",0,0,0,1,0,0,0,28
"6852",0,0,0,0,1,1,0,55
"6853",0,1,0,0,0,1,1,32
"6854",0,1,0,0,0,0,0,37
"6855",0,0,0,1,1,0,0,64
"6856",0,1,0,0,0,0,0,35
"6857",0,0,0,0,0,0,1,34
"6858",1,0,0,1,0,0,0,43
"6859",1,0,0,1,0,0,0,43
"6860",0,0,0,0,0,0,0,28
"6861",0,0,0,0,0,0,0,51
"6862",0,1,0,0,0,0,0,57
"6863",0,1,0,0,0,1,1,19
"6864",1,0,0,1,0,1,0,27
"6865",1,0,0,0,0,0,0,39
"6866",0,0,0,0,0,0,1,18
"6867",0,0,0,0,0,1,0,35
"6868",0,0,0,0,0,0,0,48
"6869",1,1,0,0,0,0,0,47
"6870",1,0,0,0,0,0,1,26
"6871",1,1,0,0,0,0,0,45
"6872",0,1,0,0,0,0,0,38
"6873",0,0,0,0,0,0,0,35
"6874",0,0,0,0,0,0,0,35
"6875",0,0,0,0,0,0,0,24
"6876",0,0,0,1,0,0,0,35
"6877",0,0,0,0,0,0,1,19
"6878",1,1,0,0,0,1,0,43
"6879",0,0,0,0,0,0,0,32
"6880",0,1,0,1,0,0,0,42
"6881",0,0,0,0,0,0,0,49
"6882",1,0,0,0,0,0,0,37
"6883",0,0,1,0,0,0,0,56
"6884",0,0,0,0,0,0,0,56
"6885",0,0,0,0,0,0,1,62
"6886",1,1,0,1,0,0,0,20
"6887",0,1,0,0,0,0,0,20
"6888",0,0,0,0,1,0,0,31
"6889",0,1,0,1,0,0,0,26
"6890",1,1,0,1,0,0,0,43
"6891",0,0,0,0,0,0,1,30
"6892",0,0,0,0,0,0,0,48
"6893",1,0,0,0,0,1,0,26
"6894",0,0,0,0,0,0,0,36
"6895",1,0,0,0,0,0,0,27
"6896",0,0,0,1,0,0,0,32
"6897",0,0,0,1,0,1,0,78
"6898",1,0,0,0,0,0,0,33
"6899",0,0,0,0,0,0,0,36
"6900",0,1,0,1,0,0,0,39
"6901",0,0,0,0,0,0,1,18
"6902",1,1,0,1,0,0,0,39
"6903",1,1,0,0,0,0,0,24
"6904",0,0,0,0,0,0,0,27
"6905",0,1,0,0,0,0,0,28
"6906",1,0,0,0,0,0,1,18
"6907",0,0,0,0,0,0,0,69
"6908",0,0,0,1,0,0,1,33
"6909",1,1,0,0,0,0,0,45
"6910",1,0,0,1,0,0,0,27
"6911",0,0,0,0,0,0,0,46
"6912",1,0,0,0,0,0,0,28
"6913",0,0,0,1,0,0,0,35
"6914",0,0,0,0,0,0,1,32
"6915",1,0,0,0,0,0,0,38
"6916",1,0,0,0,0,0,1,19
"6917",0,0,0,0,0,0,0,43
"6918",1,1,0,0,0,0,0,23
"6919",0,0,0,0,0,0,0,27
"6920",0,1,0,0,0,0,0,21
"6921",0,0,0,0,0,0,0,39
"6922",0,0,0,0,0,1,0,32
"6923",0,0,0,1,0,0,0,19
"6924",1,0,0,0,0,0,0,21
"6925",0,0,0,1,0,0,0,31
"6926",1,0,0,0,0,0,0,82
"6927",0,0,0,0,0,0,0,21
"6928",0,0,0,0,0,0,1,18
"6929",1,0,0,0,0,0,0,49
"6930",0,0,0,1,0,0,1,20
"6931",0,0,0,1,0,1,0,45
"6932",1,1,0,0,0,1,0,32
"6933",1,1,0,0,0,0,0,45
"6934",1,0,0,0,1,0,0,30
"6935",0,0,0,0,0,0,0,27
"6936",0,0,0,0,0,0,0,40
"6937",0,1,0,0,0,0,0,36
"6938",1,0,0,0,0,0,0,21
"6939",0,1,0,0,1,0,0,23
"6940",0,1,0,0,0,0,0,33
"6941",1,1,0,0,0,0,0,29
"6942",0,0,0,0,0,0,0,18
"6943",1,0,0,0,0,0,0,29
"6944",0,0,0,1,0,1,0,40
"6945",1,1,0,0,0,0,0,24
"6946",1,0,0,0,0,0,0,25
"6947",1,1,0,0,0,0,0,36
"6948",0,0,0,0,0,0,0,65
"6949",1,0,0,0,0,0,0,30
"6950",1,0,0,1,0,1,0,32
"6951",0,0,0,0,0,1,0,47
"6952",0,0,0,0,0,0,1,28
"6953",0,0,0,0,0,0,0,19
"6954",1,0,0,0,0,0,0,36
"6955",0,0,0,0,1,0,0,31
"6956",0,0,0,0,0,0,0,29
"6957",0,0,0,1,0,0,0,25
"6958",0,0,0,0,0,0,0,18
"6959",0,0,0,1,0,0,0,40
"6960",1,0,0,0,0,0,0,52
"6961",1,1,0,0,0,0,0,39
"6962",0,0,0,0,0,0,0,39
"6963",0,0,0,0,0,0,0,27
"6964",0,0,0,1,0,1,0,29
"6965",0,0,0,0,0,0,0,29
"6966",0,0,0,0,0,1,0,40
"6967",0,0,0,0,0,0,0,33
"6968",0,0,0,0,0,0,1,19
"6969",0,0,0,0,0,0,1,29
"6970",1,0,0,0,0,0,0,22
"6971",1,0,0,0,0,0,0,32
"6972",0,0,0,1,0,0,0,44
"6973",1,0,0,0,0,0,0,30
"6974",1,1,0,1,0,0,0,37
"6975",1,0,0,0,0,0,0,25
"6976",0,0,0,0,0,0,0,31
"6977",1,0,0,1,0,0,0,47
"6978",0,0,0,0,0,0,0,27
"6979",0,0,0,0,0,0,0,40
"6980",0,0,0,1,0,0,0,55
"6981",1,0,0,0,0,0,0,70
"6982",0,0,0,0,0,0,0,66
"6983",0,1,0,0,0,0,0,39
"6984",0,0,0,0,1,0,1,32
"6985",1,0,0,0,0,1,0,42
"6986",0,0,1,0,0,0,0,36
"6987",0,0,0,0,0,0,0,27
"6988",0,0,0,0,0,0,0,43
"6989",0,0,0,0,1,1,0,50
"6990",1,1,0,0,0,0,0,31
"6991",0,0,0,0,0,1,0,25
"6992",0,0,0,0,0,0,0,45
"6993",0,0,0,0,0,0,0,42
"6994",1,0,0,1,0,0,0,35
"6995",0,1,0,0,0,0,0,40
"6996",0,1,0,0,0,0,0,31
"6997",0,0,0,1,0,0,0,18
"6998",0,0,0,0,0,0,0,47
"6999",0,1,0,1,0,1,0,34
"7000",0,1,0,0,0,0,0,57
"7001",0,0,0,0,0,0,0,34
"7002",0,0,1,0,0,0,1,27
"7003",1,0,0,0,0,0,0,18
"7004",0,1,0,1,0,1,0,25
"7005",0,0,0,0,0,1,0,31
"7006",1,1,0,0,0,0,0,27
"7007",0,0,0,0,0,0,0,48
"7008",0,0,0,1,0,0,0,48
"7009",0,0,0,0,0,0,0,50
"7010",0,0,0,1,0,0,0,41
"7011",0,0,0,0,0,0,0,24
"7012",0,0,0,0,0,1,0,20
"7013",1,0,0,0,0,1,0,29
"7014",1,0,0,0,1,0,0,38
"7015",1,1,0,0,0,1,0,40
"7016",0,1,0,0,0,0,0,34
"7017",0,0,0,0,0,1,1,33
"7018",1,0,0,0,0,1,1,25
"7019",0,1,0,1,0,0,0,30
"7020",0,0,0,1,0,0,0,47
"7021",0,0,0,1,0,0,0,70
"7022",0,0,0,0,0,0,0,23
"7023",1,1,0,0,0,0,0,52
"7024",0,0,0,0,0,0,0,48
"7025",1,1,0,0,0,0,0,22
"7026",0,0,0,0,0,0,0,29
"7027",1,0,0,0,0,0,0,51
"7028",0,0,0,0,0,1,0,31
"7029",0,0,0,0,0,0,0,63
"7030",0,0,0,0,0,0,0,29
"7031",0,0,0,1,0,1,0,33
"7032",0,0,0,1,1,0,0,53
"7033",1,0,0,1,0,1,1,18
"7034",0,0,0,0,0,0,0,36
"7035",0,0,0,0,0,0,0,36
"7036",0,0,0,0,0,0,0,33
"7037",1,0,0,0,0,1,0,33
"7038",0,1,0,1,0,0,0,18
"7039",1,0,0,0,0,1,0,50
"7040",0,0,0,0,0,0,0,63
"7041",0,1,0,0,0,0,0,18
"7042",1,0,0,0,0,0,1,18
"7043",1,0,0,0,0,0,0,45
"7044",0,0,0,0,0,0,0,28
"7045",0,1,0,0,0,0,0,21
"7046",0,1,0,0,0,0,0,32
"7047",1,0,0,1,0,0,1,40
"7048",1,0,0,0,0,0,0,18
"7049",0,0,0,0,0,1,0,22
"7050",0,0,0,0,0,0,0,35
"7051",1,0,0,1,0,0,0,34
"7052",1,0,0,0,0,1,1,54
"7053",0,0,0,1,0,0,0,21
"7054",0,0,0,0,0,0,0,47
"7055",0,1,0,0,0,0,0,37
"7056",1,0,0,0,0,0,0,45
"7057",1,1,0,1,0,0,0,59
"7058",1,0,0,0,0,0,0,44
"7059",0,0,0,1,0,0,1,29
"7060",0,0,0,0,0,0,0,31
"7061",1,0,0,1,0,0,0,24
"7062",0,0,0,0,0,0,0,24
"7063",0,0,0,0,0,0,0,43
"7064",0,1,0,0,0,0,0,43
"7065",1,0,1,0,1,0,0,28
"7066",0,1,0,0,0,0,0,28
"7067",0,0,0,0,0,0,0,34
"7068",0,1,0,0,0,0,1,21
"7069",0,1,0,1,0,1,1,41
"7070",0,0,0,0,0,0,0,38
"7071",0,0,1,0,0,0,0,47
"7072",0,0,0,0,0,0,0,33
"7073",0,1,0,0,0,0,0,40
"7074",0,0,0,0,0,0,0,29
"7075",0,1,0,0,0,0,0,54
"7076",1,1,0,0,0,0,0,23
"7077",0,1,0,0,0,0,0,39
"7078",1,0,0,0,0,0,1,18
"7079",0,0,0,0,0,0,0,41
"7080",0,0,0,0,0,0,0,33
"7081",1,0,0,0,0,0,0,48
"7082",1,0,0,0,0,0,0,57
"7083",0,0,0,1,0,0,0,34
"7084",0,0,0,0,0,1,0,59
"7085",0,0,0,0,0,0,0,35
"7086",0,1,0,0,0,0,0,28
"7087",0,1,0,0,0,0,0,36
"7088",1,1,0,0,0,0,0,37
"7089",1,0,0,0,0,0,0,49
"7090",0,0,0,0,0,0,1,21
"7091",0,0,0,0,0,0,0,29
"7092",0,0,0,0,0,1,0,20
"7093",1,0,0,0,0,0,1,19
"7094",0,0,0,0,0,0,0,25
"7095",0,1,0,0,0,0,0,41
"7096",0,0,0,0,0,0,0,30
"7097",1,0,0,1,0,1,0,40
"7098",1,0,0,0,0,0,0,33
"7099",0,0,0,1,0,0,0,30
"7100",0,0,0,0,0,0,0,22
"7101",1,1,0,0,1,0,0,28
"7102",1,0,0,0,0,0,0,54
"7103",1,0,0,0,0,0,0,29
"7104",1,0,0,0,0,0,0,20
"7105",0,0,0,0,0,0,0,28
"7106",0,1,0,1,0,0,0,27
"7107",0,0,1,1,0,1,0,44
"7108",0,0,0,0,0,0,0,22
"7109",0,0,0,0,1,0,0,43
"7110",0,0,0,0,0,0,0,26
"7111",0,0,0,0,1,0,0,33
"7112",0,0,0,0,0,0,0,67
"7113",1,0,0,0,0,0,0,29
"7114",0,0,0,1,0,1,0,53
"7115",1,0,1,0,0,0,0,42
"7116",0,0,0,0,0,0,0,42
"7117",0,0,0,0,0,1,0,24
"7118",1,0,0,0,0,0,0,34
"7119",0,0,0,0,0,1,1,29
"7120",0,0,0,0,0,1,0,35
"7121",0,0,0,0,0,1,0,26
"7122",0,0,0,0,0,0,1,21
"7123",0,0,0,0,1,0,0,23
"7124",0,0,0,1,0,0,0,34
"7125",0,0,0,0,1,1,0,30
"7126",1,1,0,0,0,1,0,32
"7127",0,0,0,0,0,0,0,44
"7128",0,0,0,0,0,0,0,38
"7129",0,1,0,0,0,0,0,27
"7130",0,1,0,0,0,0,1,20
"7131",0,0,0,1,1,0,0,20
"7132",0,0,0,1,0,0,1,25
"7133",0,0,0,1,0,0,0,40
"7134",1,0,0,0,0,0,0,47
"7135",1,0,0,0,0,1,0,44
"7136",1,1,0,0,0,1,0,25
"7137",0,1,0,0,0,1,0,42
"7138",0,0,0,0,1,1,0,30
"7139",0,0,0,0,1,0,0,25
"7140",1,0,0,1,0,0,0,44
"7141",0,0,0,0,0,0,1,48
"7142",1,1,0,0,0,0,0,25
"7143",0,0,0,0,0,0,1,29
"7144",1,0,1,0,0,0,0,45
"7145",1,0,0,0,1,0,0,19
"7146",1,0,0,0,0,0,0,33
"7147",0,0,0,0,0,0,0,23
"7148",0,0,0,0,0,0,0,28
"7149",0,0,0,0,0,0,0,37
"7150",0,1,0,1,0,0,0,42
"7151",1,0,0,0,0,1,0,47
"7152",0,0,0,1,0,0,1,31
"7153",0,1,0,0,0,0,0,44
"7154",0,0,0,0,0,0,0,43
"7155",0,0,0,0,0,0,0,20
"7156",1,1,0,0,0,0,0,36
"7157",1,0,0,1,0,0,0,26
"7158",0,1,1,0,0,0,0,48
"7159",0,0,0,1,0,0,0,35
"7160",1,0,0,1,0,0,0,34
"7161",0,0,0,0,0,1,0,26
"7162",0,1,0,0,0,0,0,40
"7163",0,0,0,0,0,0,0,51
"7164",0,1,0,0,0,0,0,27
"7165",0,1,0,0,0,0,1,22
"7166",0,0,0,0,0,0,0,30
"7167",0,0,0,0,0,1,0,25
"7168",1,0,0,0,0,0,0,18
"7169",1,0,0,0,0,1,0,26
"7170",1,0,0,0,0,0,0,48
"7171",0,0,0,0,0,0,0,27
"7172",0,0,0,0,0,1,0,36
"7173",1,1,0,0,0,0,0,38
"7174",1,1,0,0,0,0,0,35
"7175",0,1,0,0,0,0,0,43
"7176",0,0,0,0,0,0,1,33
"7177",1,0,0,0,0,0,0,38
"7178",0,0,0,0,0,0,0,34
"7179",1,1,0,0,0,0,0,43
"7180",0,0,0,1,0,0,0,35
"7181",0,0,0,0,0,0,0,25
"7182",0,1,0,0,0,0,0,46
"7183",0,0,0,0,0,0,0,24
"7184",1,0,0,0,0,0,0,24
"7185",1,0,0,0,0,0,0,30
"7186",1,0,0,0,0,0,1,24
"7187",1,0,0,0,0,1,0,42
"7188",0,0,0,0,0,0,0,24
"7189",0,1,0,0,0,0,0,28
"7190",0,0,0,0,0,0,0,22
"7191",0,0,0,0,0,0,0,30
"7192",0,0,0,0,1,0,1,20
"7193",1,1,0,0,0,1,0,38
"7194",0,1,0,1,1,0,0,26
"7195",1,0,0,1,0,0,0,39
"7196",0,0,0,0,0,0,0,30
"7197",1,0,0,1,0,0,0,23
"7198",0,0,0,0,0,0,1,19
"7199",0,0,0,0,0,0,0,27
"7200",0,0,0,1,0,0,0,23
"7201",1,1,0,0,0,0,0,33
"7202",1,0,0,0,0,0,0,44
"7203",1,1,0,0,0,0,0,24
"7204",1,1,0,1,0,0,0,48
"7205",0,0,0,1,0,0,1,32
"7206",1,0,0,0,0,1,0,24
"7207",0,0,0,1,1,0,0,40
"7208",1,0,1,0,0,0,0,40
"7209",0,0,0,0,0,1,0,21
"7210",0,0,1,0,0,0,0,31
"7211",0,0,0,0,0,0,0,44
"7212",0,0,0,1,0,0,1,31
"7213",1,0,0,0,0,0,0,18
"7214",1,0,0,0,0,0,0,40
"7215",0,0,0,1,0,0,0,46
"7216",0,0,0,0,0,0,0,18
"7217",0,1,0,0,0,0,0,37
"7218",0,0,0,0,0,0,0,52
"7219",0,1,0,0,0,0,0,25
"7220",0,1,0,1,0,0,0,43
"7221",1,0,0,0,0,1,1,28
"7222",0,0,0,0,0,0,0,40
"7223",0,0,0,1,0,1,0,30
"7224",0,0,0,0,0,0,0,32
"7225",0,1,0,0,0,0,0,54
"7226",0,0,0,0,0,0,0,31
"7227",0,0,0,0,0,0,0,55
"7228",0,0,0,0,0,0,0,30
"7229",1,0,0,1,0,0,0,27
"7230",0,0,0,0,0,0,0,22
"7231",0,1,0,0,0,0,0,30
"7232",0,0,0,0,0,0,0,52
"7233",1,0,0,0,0,0,0,58
"7234",0,1,0,0,0,0,0,41
"7235",1,0,0,0,0,1,0,23
"7236",0,0,0,0,0,0,0,37
"7237",0,1,0,0,0,0,0,37
"7238",1,0,0,0,0,0,0,27
"7239",0,0,0,0,0,1,1,34
"7240",0,0,0,0,0,0,0,22
"7241",0,1,0,0,0,0,0,24
"7242",0,0,0,0,0,1,0,28
"7243",0,0,0,0,0,0,0,38
"7244",0,1,0,1,0,0,0,23
"7245",0,1,0,1,0,0,1,18
"7246",0,1,0,0,0,1,0,34
"7247",0,0,0,0,0,1,0,34
"7248",0,1,0,0,0,0,0,27
"7249",1,0,0,1,0,0,1,33
"7250",0,0,0,0,0,0,0,26
"7251",0,1,0,0,0,0,0,43
"7252",1,0,0,0,0,0,0,43
"7253",1,1,0,1,0,0,0,31
"7254",0,0,0,0,0,0,0,28
"7255",0,0,0,1,0,1,0,41
"7256",1,1,0,0,0,0,0,62
"7257",0,0,0,1,0,0,0,41
"7258",0,0,0,0,0,0,1,47
"7259",0,0,0,0,0,0,0,28
"7260",0,1,0,0,0,0,0,50
"7261",0,0,0,0,0,0,0,52
"7262",0,0,0,0,0,0,0,20
"7263",0,1,0,0,0,0,0,20
"7264",0,1,0,0,0,0,0,30
"7265",0,0,0,0,0,0,0,20
"7266",0,0,0,0,0,0,0,29
"7267",0,0,0,0,0,0,0,32
"7268",0,0,0,1,1,0,0,31
"7269",0,0,0,0,0,0,0,53
"7270",0,0,0,1,0,1,0,37
"7271",1,0,0,1,0,0,0,21
"7272",1,0,0,1,0,0,0,42
"7273",0,1,0,0,0,0,0,59
"7274",0,0,0,0,0,0,0,25
"7275",1,0,0,1,0,0,0,22
"7276",0,1,0,0,0,1,0,38
"7277",0,1,0,0,0,1,0,23
"7278",0,1,0,0,0,0,1,35
"7279",1,0,1,0,0,0,0,30
"7280",0,0,0,0,0,1,0,30
"7281",0,0,0,1,0,0,0,34
"7282",1,1,0,0,0,0,0,31
"7283",1,0,0,0,0,0,0,42
"7284",0,0,0,1,0,1,0,28
"7285",0,1,0,0,0,0,0,39
"7286",1,0,0,0,0,0,0,39
"7287",0,1,0,0,0,1,0,52
"7288",1,0,0,0,1,0,0,40
"7289",0,0,0,0,0,0,0,21
"7290",0,0,0,0,0,0,0,29
"7291",1,0,0,0,1,0,0,36
"7292",1,0,0,0,0,0,0,25
"7293",0,0,0,1,0,0,0,27
"7294",0,0,0,0,0,1,0,32
"7295",0,1,0,0,0,0,0,45
"7296",1,1,0,0,0,0,0,54
"7297",0,1,0,0,0,0,0,24
"7298",0,0,0,0,0,1,1,23
"7299",0,1,0,0,0,0,0,32
"7300",0,0,0,0,0,1,0,34
"7301",0,0,0,0,0,0,0,58
"7302",1,0,0,0,0,0,0,22
"7303",1,0,0,0,1,1,0,33
"7304",0,0,0,0,0,1,0,42
"7305",1,0,0,0,0,0,0,34
"7306",1,0,0,0,0,0,1,32
"7307",0,0,0,1,1,0,0,50
"7308",0,0,0,0,0,1,0,47
"7309",0,0,0,0,0,0,0,23
"7310",1,0,0,0,0,0,0,70
"7311",0,0,0,1,0,0,0,43
"7312",0,1,0,0,0,1,0,29
"7313",0,0,0,1,0,0,0,32
"7314",1,0,0,0,0,0,0,54
"7315",1,0,0,0,0,0,0,30
"7316",0,1,0,0,0,1,0,29
"7317",0,0,0,1,0,0,0,52
"7318",0,0,0,0,0,0,0,69
"7319",0,0,0,0,0,0,0,41
"7320",0,0,0,1,0,0,0,27
"7321",0,0,0,0,0,0,0,34
"7322",0,0,0,0,0,0,0,61
"7323",1,0,0,0,0,0,0,49
"7324",1,0,0,0,0,0,0,52
"7325",0,0,0,0,0,0,0,24
"7326",0,0,0,0,0,0,1,20
"7327",0,1,0,0,0,0,0,27
"7328",0,0,0,0,0,0,0,32
"7329",0,0,0,1,0,0,0,40
"7330",0,1,0,1,1,0,0,24
"7331",1,0,0,0,0,0,0,24
"7332",1,1,0,0,0,1,0,39
"7333",0,0,0,0,0,0,0,54
"7334",1,0,0,0,0,1,0,31
"7335",0,0,0,1,0,0,0,24
"7336",0,0,0,0,0,0,0,22
"7337",0,0,0,0,0,1,0,22
"7338",0,0,0,1,0,1,0,31
"7339",0,0,0,0,0,0,0,29
"7340",1,0,0,0,0,1,0,39
"7341",0,0,0,0,0,0,0,33
"7342",0,1,0,1,1,0,1,37
"7343",0,0,0,0,0,0,0,22
"7344",0,0,0,0,0,0,0,27
"7345",1,0,0,0,0,1,1,19
"7346",0,0,0,0,0,0,0,52
"7347",0,1,0,0,0,0,0,27
"7348",0,1,0,0,0,0,0,33
"7349",0,0,0,0,0,1,0,24
"7350",0,0,0,0,0,0,1,21
"7351",1,0,0,1,0,1,0,24
"7352",0,0,0,0,0,0,0,27
"7353",0,0,0,0,0,0,0,40
"7354",0,1,0,0,0,0,0,41
"7355",0,0,0,0,0,0,0,20
"7356",0,0,0,1,0,0,0,35
"7357",0,0,0,1,1,0,0,32
"7358",0,0,0,0,0,0,0,33
"7359",0,1,0,0,0,0,0,28
"7360",0,0,0,1,0,0,0,29
"7361",0,0,0,0,0,0,0,28
"7362",0,1,0,0,0,0,0,18
"7363",0,0,0,0,0,0,0,24
"7364",1,0,0,0,0,0,0,22
"7365",0,0,0,0,1,0,0,26
"7366",0,0,0,1,0,0,0,29
"7367",0,1,0,0,0,0,0,29
"7368",1,0,0,0,0,0,0,27
"7369",0,0,0,0,0,0,1,44
"7370",0,0,0,0,0,0,0,25
"7371",0,0,0,0,0,0,0,39
"7372",0,0,0,0,0,1,0,50
"7373",0,0,0,0,0,0,0,33
"7374",0,0,0,0,0,0,0,33
"7375",0,0,0,1,0,0,0,29
"7376",1,1,0,0,0,1,1,47
"7377",0,0,0,0,0,0,1,34
"7378",0,0,0,1,0,0,0,57
"7379",0,0,0,0,0,0,0,29
"7380",0,1,0,0,0,0,0,27
"7381",1,1,0,0,0,0,0,50
"7382",0,0,0,0,0,0,0,24
"7383",1,1,0,0,0,0,0,27
"7384",1,0,0,0,0,0,0,24
"7385",0,0,0,0,0,0,1,24
"7386",0,0,0,0,0,1,1,19
"7387",0,1,0,0,0,0,1,36
"7388",1,0,0,0,0,0,0,29
"7389",1,0,0,0,0,0,0,21
"7390",1,0,0,0,1,0,0,55
"7391",0,0,0,1,0,0,0,34
"7392",1,1,0,0,0,0,0,23
"7393",1,0,0,0,1,0,0,40
"7394",1,1,0,0,0,0,1,19
"7395",1,1,0,0,0,1,0,19
"7396",1,0,0,0,0,0,0,42
"7397",0,0,0,0,0,0,0,28
"7398",0,0,0,0,0,0,0,22
"7399",1,0,0,1,0,0,1,40
"7400",1,0,0,0,0,0,0,29
"7401",0,0,0,0,1,1,0,28
"7402",0,0,0,0,0,0,0,26
"7403",0,1,0,0,0,0,1,29
"7404",1,0,0,1,0,0,0,20
"7405",0,1,0,1,0,0,0,32
"7406",0,0,0,0,0,0,0,25
"7407",1,0,1,0,0,1,1,18
"7408",1,0,0,0,0,0,0,20
"7409",1,0,0,0,0,0,1,49
"7410",1,0,0,0,0,1,0,29
"7411",1,0,0,0,0,1,0,28
"7412",0,0,0,0,0,1,0,24
"7413",0,0,0,1,0,0,0,61
"7414",0,1,0,0,0,0,0,19
"7415",0,1,0,1,0,0,0,33
"7416",0,1,0,0,0,0,0,23
"7417",0,0,0,0,0,0,0,24
"7418",0,0,0,0,0,0,1,19
"7419",1,0,0,1,0,0,0,27
"7420",0,1,0,0,0,0,0,45
"7421",1,0,0,1,0,0,0,26
"7422",0,1,0,1,0,0,0,38
"7423",0,0,1,1,1,0,0,28
"7424",0,0,0,0,0,0,0,47
"7425",0,0,0,1,0,0,0,21
"7426",1,0,0,0,0,0,0,30
"7427",0,0,0,1,0,0,1,18
"7428",1,0,0,0,0,0,0,18
"7429",1,1,0,0,0,0,0,35
"7430",1,0,0,0,0,0,0,35
"7431",1,0,0,0,0,0,0,40
"7432",0,1,0,0,0,0,0,39
"7433",0,0,0,0,0,0,0,26
"7434",0,0,0,1,1,0,0,60
"7435",1,1,0,0,0,0,0,45
"7436",1,1,0,1,0,0,1,28
"7437",1,0,0,0,0,0,0,27
"7438",0,0,0,0,0,0,1,20
